id,mass (g),reclat,reclong
7344.0,537.0,18.7246,54.19162
7345.0,226.0,18.69955,54.19663
7346.0,83.0,18.70103,54.18573
7347.0,379.0,18.70563,54.18152
7348.0,215.0,18.69217,54.2014
7349.0,108.0,18.69238,54.19085
7350.0,182.0,18.7386,54.21205
7351.0,1806.0,18.7247,54.39503
7352.0,334.0,18.74012,54.37328
7353.0,764.0,18.7395,54.37357
7354.0,723.0,18.74225,54.37987
7355.0,36.0,18.44,54.47935
7356.0,465.0,18.69087,54.7048
7357.0,183.0,18.6912,54.6836
7358.0,226.0,18.68805,54.67873
7359.0,137.0,18.70712,54.18305
7360.0,245.0,18.72913,54.18748
7361.0,300.0,18.7888,54.41863
7362.0,469.0,18.71768,54.19992
7363.0,259.0,18.72545,54.18723
7364.0,5000.0,18.7288,54.19053
7365.0,95.0,18.73567,54.19213
7366.0,97.0,18.7373,54.19537
7367.0,176.0,18.74047,54.19965
7368.0,99.0,19.13892,54.88143
7369.0,559.0,19.14465,54.88252
7370.0,482.0,19.15362,54.71268
7371.0,197.0,19.25775,54.78192
7372.0,966.0,19.17863,54.89285
7373.0,68.0,19.24068,54.89285
7374.0,7395.0,19.161,54.70645
7375.0,51.0,19.20182,54.78373
7376.0,140.0,19.14145,54.6593
7377.0,154.0,19.16667,54.65688
7378.0,206.0,19.32458,54.8239
7379.0,60.0,19.22787,54.85368
7380.0,147.0,19.18553,54.65797
7381.0,1332.0,19.12012,54.814
7382.0,314.0,19.11283,54.82363
7383.0,332.0,19.11608,54.82283
7384.0,361.0,19.11212,54.82022
7385.0,2220.0,19.106,54.81438
7386.0,830.0,19.10948,54.8162
7387.0,146.0,19.1079,54.81267
7388.0,1395.0,19.10982,54.81738
7389.0,79.0,19.11412,54.81642
7390.0,43.0,19.10727,54.60727
7391.0,436.0,19.11107,54.61557
7392.0,261.0,19.0682,54.77513
7393.0,718.0,19.1982,54.88227
7394.0,251.0,19.1958,54.8619
7395.0,103.0,19.20277,54.65562
7396.0,1521.0,19.20277,54.60048
7397.0,64.0,19.13788,54.66702
7398.0,72.0,19.17865,54.69808
7399.0,135.0,18.19282,53.80802
7400.0,124.0,18.65065,53.92492
7401.0,704.0,18.6608,53.90457
7402.0,48.0,18.96205,54.14542
7403.0,3518.0,18.9942,54.18137
7404.0,147.0,19.18155,54.68738
7405.0,133.0,19.18947,54.64198
7406.0,33.0,19.19365,54.63747
7407.0,114.0,19.19365,54.7766
7408.0,218.0,19.20372,54.77657
7409.0,44.0,19.10548,54.83808
7410.0,1308.0,19.10795,54.81
7411.0,167.0,19.1071,54.81638
7412.0,400.0,19.11953,54.83563
7413.0,724.0,19.09107,54.79628
7414.0,652.0,19.09915,54.80073
7415.0,225.0,19.1073,54.78677
7416.0,275.0,19.12072,54.77867
7417.0,963.0,19.12657,54.80297
7418.0,95.0,19.09042,54.08753
7419.0,1511.0,19.09815,54.80662
7420.0,633.0,19.098,54.80357
7421.0,988.0,19.1046,54.80945
7422.0,233.0,19.10777,54.81222
7423.0,94.0,19.12023,54.79698
7424.0,424.0,19.11628,54.8095
7425.0,500.0,19.1005,54.77292
7426.0,425.0,19.09908,54.8067
7427.0,633.0,19.10097,54.80688
7428.0,81.0,19.08537,54.75128
7429.0,453.0,19.20318,54.60555
7430.0,1493.0,19.2063,54.6083
7431.0,852.0,19.21305,54.61098
7432.0,40.0,19.2133,54.62908
7433.0,110.0,19.22157,54.62478
7434.0,533.0,19.22398,54.63223
7435.0,698.0,19.2663,54.6714
7436.0,1653.0,19.27163,54.66957
7437.0,69.0,19.2933,54.6873
7438.0,109.0,19.30317,54.6985
7439.0,116.0,19.31245,54.71187
7440.0,126.0,19.30697,54.71355
7441.0,405.0,19.31268,54.7189
7442.0,379.0,19.34538,54.73505
7443.0,530.0,19.3445,54.72835
7444.0,945.0,19.3415,54.72497
7445.0,513.0,19.35335,54.7402
7446.0,503.0,19.37513,54.74853
7447.0,1769.0,19.4118,54.76188
7448.0,428.0,19.40672,54.75822
7449.0,53.0,19.41362,54.76867
7450.0,101.0,19.4212,54.7952
7451.0,147.0,19.42977,54.80397
7452.0,702.0,19.28167,54.83
7453.0,233.0,19.23667,54.75833
7454.0,409.0,19.38333,54.595
33715.0,268.0,19.187,54.77733
7455.0,444.0,19.10333,54.82833
7456.0,2770.0,19.30833,54.55167
7457.0,220.0,19.14833,54.80333
7458.0,2878.0,19.165,54.77667
7459.0,205.0,19.17333,54.875
7460.0,280.0,18.89167,54.58667
7461.0,283.0,18.81667,54.26167
7462.0,255.0,19.05333,54.53333
7463.0,205.0,18.425,54.16
7464.0,209.0,18.345,54.175
7465.0,336.0,18.385,54.135
7466.0,182.0,18.46,54.00667
7467.0,370.0,18.49833,54.04333
7468.0,577.0,18.69833,54.61333
7469.0,362.0,18.715,54.35833
7470.0,207.0,18.25167,54.425
7471.0,252.0,18.9,54.4
7472.0,361.0,19.16667,54.58333
7473.0,6.0,19.32667,54.785
7474.0,38.0,19.31333,54.85167
7475.0,12.0,19.255,54.8
7476.0,392.0,18.945,54.895
7477.0,13605.0,18.79167,54.15333
7478.0,230.0,18.68667,54.53333
7479.0,166.0,18.68333,54.21833
7480.0,48.0,19.14667,54.58667
7481.0,14.0,19.15,54.57667
7482.0,262.0,19.34167,54.73333
7483.0,329.0,19.34333,54.73333
7484.0,108.0,19.325,54.79167
7485.0,36.0,19.33333,54.795
7486.0,17.0,19.405,54.57833
7487.0,98.0,18.58833,54.23
7488.0,381.0,19.06833,54.78
7489.0,141.0,19.19333,54.70167
7490.0,132.0,19.26,54.805
7491.0,3600.0,18.88637,54.65452
7492.0,969.0,18.27562,54.32182
7493.0,1555.0,18.79565,54.73953
7494.0,1030.0,18.77152,54.71638
7495.0,1730.0,18.8773,54.78035
7496.0,742.0,18.83783,54.67117
7497.0,1155.0,18.89213,54.71285
7498.0,444.0,18.72743,54.76705
7499.0,550.0,18.26585,54.32107
7500.0,538.0,18.85367,54.64705
7501.0,547.0,18.31667,54.23578
7502.0,362.0,18.42112,54.58853
7503.0,471.0,18.85383,54.647
7504.0,253.0,18.9645,54.75722
7505.0,441.0,18.73127,54.82003
7506.0,163.0,18.94455,54.67403
7507.0,107.0,19.06058,54.52113
7508.0,235.0,18.75133,54.71908
7509.0,190.0,18.86492,54.64972
7510.0,195.0,18.83062,54.76645
7511.0,135.0,18.94362,54.67067
7512.0,152.0,18.2776,54.32358
7513.0,317.0,18.8323,54.76583
7514.0,195.0,18.81928,54.61427
7515.0,250.0,18.96265,54.75108
7516.0,376.0,18.245,54.40912
7517.0,114.0,18.85012,54.62327
7518.0,9187.0,19.0855,54.76243
7519.0,295.0,18.8473,54.53538
7520.0,115.0,18.69225,54.59118
7521.0,212.0,18.90333,54.70452
7522.0,121.0,18.86208,54.67937
7523.0,102.0,18.84122,54.7564
7524.0,156.0,18.72542,54.73048
7525.0,126.0,18.94137,54.69545
7526.0,1856.0,19.72137,54.67897
7527.0,1200.0,18.57135,54.71478
7528.0,708.0,18.41212,54.62893
7529.0,426.0,18.62047,54.71545
7530.0,590.0,18.95472,54.80468
7531.0,98.45,19.08235,54.45228
7532.0,36.33,19.06693,54.51932
7533.0,382.5,19.02922,54.54473
7534.0,274.38,19.02948,54.54437
7535.0,430.54,19.03792,54.53703
7536.0,20.45,19.06632,54.52197
7537.0,146.52,19.06943,54.52135
7538.0,519.02,19.06843,54.53502
7539.0,151.13,19.04183,54.55647
7540.0,431.81,19.05162,54.46338
7541.0,32.18,19.0487,54.5291
7542.0,246.38,19.05907,54.53693
7543.0,132.19,19.0604,54.53672
7544.0,18.43,19.0605,54.53677
7545.0,56.11,19.0704,54.53838
7546.0,55.88,19.06252,54.55048
7547.0,119.15,19.05568,54.55108
7548.0,199.43,19.05233,54.54195
7549.0,22.43,19.0586,54.53503
7550.0,44.4,19.06155,54.53462
7551.0,237.94,18.91925,54.26692
7552.0,117.24,18.56528,54.0807
7553.0,1260.0,18.50428,54.0859
7554.0,2.5,18.17998,54.20367
7555.0,25.42,18.5645,54.09627
7556.0,82.57,18.56095,54.09983
7557.0,19.32,18.5581,54.1039
7558.0,24.87,18.5624,54.10895
7559.0,75.87,18.5497,54.12023
7560.0,99.81,18.9622,54.59012
7561.0,89.45,18.9622,54.59012
7562.0,23.86,18.97923,54.62818
7563.0,164.75,19.01982,54.51398
7564.0,82.43,19.02542,54.50633
7565.0,72.14,19.04028,54.49387
7566.0,49.3,19.04587,54.49452
7567.0,133.22,19.0456,54.494
7568.0,39.3,19.04892,54.49267
7569.0,23.33,19.05025,54.49242
7570.0,12.05,19.06013,54.53182
7571.0,50.44,19.06027,54.54348
7572.0,63.98,19.06045,54.54367
7573.0,134.99,19.05877,54.54738
7574.0,225.86,19.05978,54.56268
7575.0,19.68,19.06003,54.5788
7576.0,15.68,19.04493,54.47637
7577.0,22.29,19.04797,54.48912
7578.0,7.84,19.0504,54.4906
7579.0,4.58,19.05335,54.49323
7580.0,4.04,19.06228,54.49735
7581.0,160.09,18.64482,54.00393
7582.0,995.0,18.34867,54.214
7583.0,900.1,18.30583,54.14967
7584.0,170.0,19.32833,54.76333
7585.0,126.0,18.52833,54.00333
7586.0,126.0,19.34167,54.56
7587.0,100.0,18.63,54.05
7588.0,136.75,19.18833,54.79833
7589.0,147.0,19.17667,54.67833
7590.0,182.0,18.39167,54.16
7591.0,190.0,18.40833,54.13
7592.0,156.0,18.34333,54.09333
7593.0,130.0,18.46167,54.01
7594.0,162.0,18.20167,54.28
7595.0,146.0,18.18167,54.09667
7596.0,208.0,18.61833,54.155
7597.0,62.0,18.45833,54.57167
7598.0,122.0,18.24333,54.135
7599.0,50.0,18.98,54.54167
7600.0,142.0,18.88,54.61667
7601.0,196.0,18.31167,54.145
7602.0,145.0,18.395,54.27
7603.0,126.0,18.395,54.13667
7604.0,88.0,18.22167,54.1
7605.0,93.5,19.17833,54.825
7606.0,394.0,19.3,54.66833
7607.0,182.0,19.03167,54.51167
7608.0,50.0,19.16,54.58667
7609.0,102.0,19.38333,54.59333
7610.0,1233.0,18.16333,54.16
7611.0,245.0,19.33167,54.78333
7612.0,3.9,19.33015,54.77972
7615.0,19.0,18.97833,54.40833
7616.0,88.0,18.695,54.25
7617.0,76.0,18.91333,54.41667
7618.0,8.0,19.205,54.52667
7619.0,1350.0,19.09667,54.79167
7620.0,12.0,19.30667,54.55167
7621.0,134.0,19.26,54.48833
7622.0,60.0,18.66667,54.16
7623.0,26.0,18.91833,54.40833
7624.0,144.0,18.625,54.43
7625.0,2270.0,19.405,54.57
30517.0,190.0,19.335,54.66333
7626.0,185.0,19.16333,54.66833
7627.0,49.0,19.39667,54.56333
7628.0,411.0,19.07333,54.74833
7629.0,795.0,19.13667,54.56333
7630.0,178.0,19.11333,54.75
7631.0,602.0,18.51667,54.22833
7632.0,18.0,19.39,54.55833
7633.0,105.0,19.105,54.81833
7634.0,64.0,19.16667,54.87167
7635.0,48.0,19.28833,54.695
7636.0,68.0,18.925,54.59833
7637.0,1500.0,19.105,54.81167
7638.0,62.0,18.89333,54.73167
30518.0,67.0,19.18167,54.57833
30519.0,1248.0,19.405,54.575
30520.0,508.0,18.20833,54.12
30521.0,74.0,18.58167,54.19667
30522.0,113.0,19.16667,54.40333
30523.0,166.0,19.05167,54.765
30524.0,86.0,19.24333,54.53667
30525.0,74.0,19.095,54.73167
30526.0,2412.0,19.165,54.40333
30527.0,170.0,18.35333,54.235
30528.0,158.0,19.39833,54.595
30529.0,38.0,19.125,54.67833
30530.0,21.7,19.325,54.78167
30531.0,274.0,18.63167,54.23167
30532.0,68.0,19.065,54.76167
30533.0,45.0,19.135,54.565
30534.0,212.0,18.535,54.13333
30535.0,16.0,19.055,54.75333
30536.0,114.0,19.21667,54.65667
30537.0,550.0,19.09167,54.38667
30538.0,400.0,19.085,54.77
30539.0,702.0,19.38667,54.57667
30540.0,35.4,19.39667,54.55833
30541.0,21.6,19.39833,54.56333
33770.0,63.5,19.15547,54.5555
30542.0,1592.0,19.126,54.85633
30543.0,247.0,19.15314,54.96017
30544.0,868.0,19.19217,54.9855
30545.0,79.0,19.29667,54.9336
33773.0,737.4,19.30022,54.85844
33775.0,108.3,19.36947,54.83828
30546.0,8.1,19.38517,54.83367
33776.0,423.5,19.26831,54.84694
30547.0,79.0,19.23439,54.91681
33777.0,4230.0,19.21939,54.91858
30548.0,1728.0,19.22119,54.95961
30549.0,2467.0,19.22878,54.93953
30550.0,1063.0,19.75667,54.93667
30551.0,82.6,19.17117,54.906
30552.0,33.0,19.19733,54.91717
33782.0,153.9,19.22478,54.92317
33784.0,69.3,19.23139,54.92333
30553.0,608.5,19.23439,54.91681
30554.0,165.3,19.25317,54.83617
30555.0,12.0,19.258,54.83567
30556.0,213.9,19.31783,54.7295
30557.0,114.5,19.22483,54.89417
33787.0,243.2,19.1402,54.68142
30559.0,2717.0,19.16365,54.66127
7639.0,20.89,18.26817,54.15067
35516.0,246.6,33.66348,-114.29207
7641.0,440.0,40.08173,-115.93673
49716.0,3800.0,42.33333,89.33333
7643.0,16000.0,-36.5,142.03333
7644.0,100000.0,43.04639,22.86389
7645.0,200000.0,34.58333,-102.16667
7646.0,2800.0,34.48333,-102.32833
7647.0,122.7,-30.43333,126.1
7648.0,220.0,39.5,-98.53333
7650.0,12700.0,45.7,43.7
7651.0,44000.0,41.23333,-103.48333
7653.0,1388.0,25.22367,0.8456
7654.0,30616.0,25.15592,0.82213
30560.0,4570.2,25.08683,0.8324
7655.0,12500.0,27.86667,0.45
7660.0,4333.0,-19.65,-69.95
49521.0,28.8,0.0,0.0
51058.0,1305.4,0.0,0.0
51059.0,173.2,0.0,0.0
51060.0,109.0,0.0,0.0
49515.0,294.5,0.0,0.0
49516.0,88.8,0.0,0.0
49517.0,667.3,0.0,0.0
51061.0,24.7,0.0,0.0
51062.0,27.1,0.0,0.0
51063.0,5.2,0.0,0.0
49518.0,8.3,0.0,0.0
49519.0,3.4,0.0,0.0
49520.0,18.6,0.0,0.0
49522.0,19.6,0.0,0.0
49523.0,8.4,0.0,0.0
51064.0,6.2,0.0,0.0
52986.0,1021.1,0.0,0.0
52987.0,1447.8,0.0,0.0
51065.0,1434.5,0.0,0.0
52988.0,1020.6,0.0,0.0
53897.0,1009.1,0.0,0.0
52989.0,825.3,0.0,0.0
53898.0,834.1,0.0,0.0
53899.0,912.3,0.0,0.0
52990.0,566.1,0.0,0.0
52991.0,222.5,0.0,0.0
53900.0,240.6,0.0,0.0
53901.0,281.7,0.0,0.0
53902.0,227.0,0.0,0.0
53903.0,255.3,0.0,0.0
53904.0,325.9,0.0,0.0
52992.0,212.4,0.0,0.0
52993.0,319.7,0.0,0.0
52994.0,96.9,0.0,0.0
52995.0,251.4,0.0,0.0
53905.0,153.1,0.0,0.0
52996.0,172.6,0.0,0.0
52997.0,131.3,0.0,0.0
52998.0,89.8,0.0,0.0
52999.0,106.7,0.0,0.0
53000.0,145.8,0.0,0.0
53001.0,125.5,0.0,0.0
53002.0,83.5,0.0,0.0
53003.0,124.4,0.0,0.0
53004.0,82.9,0.0,0.0
53005.0,122.4,0.0,0.0
53006.0,78.8,0.0,0.0
53007.0,64.8,0.0,0.0
53008.0,70.3,0.0,0.0
53009.0,154.2,0.0,0.0
53010.0,193.1,0.0,0.0
53011.0,88.7,0.0,0.0
53012.0,74.6,0.0,0.0
53013.0,68.2,0.0,0.0
53014.0,44.3,0.0,0.0
53015.0,65.9,0.0,0.0
53016.0,44.2,0.0,0.0
53017.0,54.2,0.0,0.0
53018.0,88.0,0.0,0.0
53906.0,49.4,0.0,0.0
53019.0,48.4,0.0,0.0
53020.0,51.6,0.0,0.0
53907.0,58.7,0.0,0.0
53021.0,39.3,0.0,0.0
53908.0,56.3,0.0,0.0
53022.0,115.6,0.0,0.0
53909.0,28.9,0.0,0.0
53910.0,19.1,0.0,0.0
53911.0,34.0,0.0,0.0
53912.0,35.1,0.0,0.0
53913.0,23.0,0.0,0.0
53914.0,28.4,0.0,0.0
53915.0,25.0,0.0,0.0
53916.0,38.7,0.0,0.0
53917.0,20.9,0.0,0.0
53918.0,16.5,0.0,0.0
53023.0,19.4,0.0,0.0
53919.0,16.8,0.0,0.0
53920.0,12.5,0.0,0.0
53024.0,149.9,0.0,0.0
53025.0,193.5,0.0,0.0
53026.0,255.2,0.0,0.0
53027.0,220.1,0.0,0.0
53028.0,247.9,0.0,0.0
53921.0,10.3,0.0,0.0
53922.0,28.8,0.0,0.0
53029.0,38.2,0.0,0.0
53923.0,34.1,0.0,0.0
53030.0,53.1,0.0,0.0
53031.0,33.9,0.0,0.0
53924.0,31.8,0.0,0.0
53925.0,47.8,0.0,0.0
53926.0,24.4,0.0,0.0
53927.0,55.8,0.0,0.0
53928.0,18.0,0.0,0.0
53032.0,28.1,0.0,0.0
53033.0,56.4,0.0,0.0
53929.0,21.3,0.0,0.0
53930.0,21.2,0.0,0.0
53931.0,15.4,0.0,0.0
53932.0,22.7,0.0,0.0
53933.0,18.9,0.0,0.0
53034.0,14.7,0.0,0.0
53035.0,28.8,0.0,0.0
53934.0,13.7,0.0,0.0
53935.0,16.2,0.0,0.0
53936.0,16.9,0.0,0.0
53937.0,14.9,0.0,0.0
53938.0,23.3,0.0,0.0
53036.0,86.0,0.0,0.0
53037.0,36.3,0.0,0.0
53038.0,30.8,0.0,0.0
53039.0,58.6,0.0,0.0
53040.0,27.0,0.0,0.0
53041.0,65.3,0.0,0.0
53042.0,95.8,0.0,0.0
53043.0,43.9,0.0,0.0
53044.0,102.8,0.0,0.0
53045.0,54.7,0.0,0.0
53939.0,7.2,0.0,0.0
53940.0,6.5,0.0,0.0
53941.0,11.3,0.0,0.0
53942.0,20.3,0.0,0.0
53943.0,18.2,0.0,0.0
53944.0,20.9,0.0,0.0
53945.0,13.5,0.0,0.0
53946.0,15.0,0.0,0.0
53947.0,18.3,0.0,0.0
53948.0,14.2,0.0,0.0
53949.0,17.2,0.0,0.0
53950.0,9.5,0.0,0.0
53951.0,14.5,0.0,0.0
53952.0,9.3,0.0,0.0
53953.0,14.9,0.0,0.0
53954.0,12.8,0.0,0.0
53955.0,18.8,0.0,0.0
53956.0,13.7,0.0,0.0
53957.0,8.4,0.0,0.0
53958.0,21.8,0.0,0.0
53959.0,39.1,0.0,0.0
53960.0,20.4,0.0,0.0
53961.0,21.1,0.0,0.0
53962.0,13.9,0.0,0.0
53963.0,35.3,0.0,0.0
53964.0,20.4,0.0,0.0
53965.0,30.0,0.0,0.0
53966.0,44.1,0.0,0.0
53967.0,34.0,0.0,0.0
53968.0,43.4,0.0,0.0
53969.0,12.2,0.0,0.0
53970.0,18.5,0.0,0.0
53971.0,17.0,0.0,0.0
53972.0,9.3,0.0,0.0
53973.0,10.4,0.0,0.0
53974.0,22.2,0.0,0.0
53975.0,14.4,0.0,0.0
53976.0,19.1,0.0,0.0
53977.0,6.9,0.0,0.0
53978.0,13.8,0.0,0.0
53979.0,35.6,0.0,0.0
53980.0,18.8,0.0,0.0
53981.0,31.2,0.0,0.0
53982.0,19.9,0.0,0.0
53983.0,60.7,0.0,0.0
53984.0,50.0,0.0,0.0
53985.0,38.2,0.0,0.0
53986.0,37.3,0.0,0.0
53987.0,20.4,0.0,0.0
53988.0,38.5,0.0,0.0
53989.0,11.0,0.0,0.0
53990.0,17.4,0.0,0.0
53991.0,38.0,0.0,0.0
53992.0,15.4,0.0,0.0
53993.0,28.4,0.0,0.0
53994.0,15.6,0.0,0.0
53995.0,8.4,0.0,0.0
53996.0,31.0,0.0,0.0
53997.0,22.5,0.0,0.0
53998.0,29.8,0.0,0.0
53999.0,22.7,0.0,0.0
54000.0,35.2,0.0,0.0
54001.0,42.7,0.0,0.0
54002.0,28.3,0.0,0.0
54003.0,32.8,0.0,0.0
54004.0,49.3,0.0,0.0
54005.0,74.4,0.0,0.0
54006.0,27.9,0.0,0.0
54007.0,77.5,0.0,0.0
54008.0,30.8,0.0,0.0
54009.0,15.5,0.0,0.0
54010.0,19.2,0.0,0.0
54011.0,23.3,0.0,0.0
54012.0,20.2,0.0,0.0
54013.0,14.4,0.0,0.0
54014.0,40.7,0.0,0.0
54015.0,28.3,0.0,0.0
54016.0,22.6,0.0,0.0
54017.0,13.9,0.0,0.0
54018.0,21.6,0.0,0.0
53046.0,15.9,0.0,0.0
53047.0,21.1,0.0,0.0
53048.0,21.8,0.0,0.0
53049.0,33.2,0.0,0.0
53050.0,24.1,0.0,0.0
53051.0,17.7,0.0,0.0
53052.0,39.0,0.0,0.0
53053.0,22.6,0.0,0.0
53054.0,27.1,0.0,0.0
53055.0,25.4,0.0,0.0
53056.0,15.9,0.0,0.0
53057.0,12.6,0.0,0.0
53058.0,8.2,0.0,0.0
53059.0,9.3,0.0,0.0
53060.0,9.4,0.0,0.0
53061.0,14.6,0.0,0.0
53062.0,13.0,0.0,0.0
53063.0,13.4,0.0,0.0
53064.0,18.3,0.0,0.0
53065.0,21.9,0.0,0.0
54019.0,9.6,0.0,0.0
54020.0,41.2,0.0,0.0
54021.0,16.6,0.0,0.0
54022.0,21.3,0.0,0.0
54023.0,31.6,0.0,0.0
54024.0,21.7,0.0,0.0
54025.0,21.2,0.0,0.0
54026.0,20.4,0.0,0.0
54027.0,18.1,0.0,0.0
54028.0,11.2,0.0,0.0
53066.0,29.6,0.0,0.0
53067.0,23.3,0.0,0.0
53068.0,20.4,0.0,0.0
53069.0,18.9,0.0,0.0
53070.0,37.5,0.0,0.0
53071.0,25.8,0.0,0.0
53072.0,27.6,0.0,0.0
53073.0,31.3,0.0,0.0
53074.0,29.9,0.0,0.0
53075.0,24.2,0.0,0.0
53076.0,37.4,0.0,0.0
53077.0,20.6,0.0,0.0
53078.0,25.1,0.0,0.0
53079.0,43.2,0.0,0.0
53080.0,45.4,0.0,0.0
53081.0,42.2,0.0,0.0
53082.0,42.3,0.0,0.0
53083.0,61.7,0.0,0.0
53084.0,32.9,0.0,0.0
53085.0,72.2,0.0,0.0
54029.0,22.9,0.0,0.0
54030.0,20.0,0.0,0.0
54031.0,28.8,0.0,0.0
54032.0,37.9,0.0,0.0
54033.0,25.5,0.0,0.0
54034.0,29.3,0.0,0.0
54035.0,78.5,0.0,0.0
54036.0,19.8,0.0,0.0
54037.0,48.4,0.0,0.0
54038.0,64.2,0.0,0.0
54039.0,9.0,0.0,0.0
54040.0,22.6,0.0,0.0
54041.0,15.0,0.0,0.0
54042.0,12.4,0.0,0.0
54043.0,8.4,0.0,0.0
54044.0,6.2,0.0,0.0
54045.0,30.1,0.0,0.0
54046.0,19.8,0.0,0.0
54047.0,30.0,0.0,0.0
54048.0,29.3,0.0,0.0
54049.0,29.5,0.0,0.0
54050.0,65.0,0.0,0.0
54051.0,52.7,0.0,0.0
54052.0,56.6,0.0,0.0
54053.0,33.2,0.0,0.0
54054.0,60.9,0.0,0.0
54055.0,36.8,0.0,0.0
54056.0,21.0,0.0,0.0
54057.0,83.6,0.0,0.0
54058.0,30.9,0.0,0.0
54059.0,24.0,0.0,0.0
54060.0,15.3,0.0,0.0
54061.0,20.8,0.0,0.0
54062.0,8.9,0.0,0.0
54063.0,25.0,0.0,0.0
54064.0,9.5,0.0,0.0
54065.0,12.6,0.0,0.0
54066.0,14.0,0.0,0.0
54067.0,6.4,0.0,0.0
54068.0,24.8,0.0,0.0
54069.0,28.7,0.0,0.0
54070.0,29.2,0.0,0.0
54071.0,20.8,0.0,0.0
54072.0,28.7,0.0,0.0
54073.0,28.5,0.0,0.0
54074.0,23.7,0.0,0.0
54075.0,57.1,0.0,0.0
54076.0,23.9,0.0,0.0
54077.0,22.2,0.0,0.0
54078.0,9.7,0.0,0.0
54079.0,15.6,0.0,0.0
54080.0,11.1,0.0,0.0
54081.0,5.4,0.0,0.0
54082.0,5.6,0.0,0.0
53086.0,13.3,0.0,0.0
54083.0,9.6,0.0,0.0
54084.0,2.8,0.0,0.0
54085.0,9.2,0.0,0.0
54086.0,4.9,0.0,0.0
54087.0,3.4,0.0,0.0
53087.0,12.9,0.0,0.0
54088.0,18.5,0.0,0.0
54089.0,12.9,0.0,0.0
54090.0,7.3,0.0,0.0
53088.0,20.3,0.0,0.0
54091.0,28.2,0.0,0.0
54092.0,7.1,0.0,0.0
53089.0,19.2,0.0,0.0
54093.0,7.1,0.0,0.0
53090.0,14.1,0.0,0.0
54094.0,3.0,0.0,0.0
54095.0,15.9,0.0,0.0
54096.0,12.4,0.0,0.0
53091.0,18.9,0.0,0.0
53092.0,19.1,0.0,0.0
53093.0,3.5,0.0,0.0
53094.0,19.5,0.0,0.0
54097.0,8.3,0.0,0.0
52120.0,18.0,0.0,0.0
52121.0,21.0,0.0,0.0
52122.0,24.0,0.0,0.0
52123.0,35.6,0.0,0.0
53095.0,19.8,0.0,0.0
53096.0,30.6,0.0,0.0
52124.0,26.1,0.0,0.0
53097.0,27.6,0.0,0.0
52125.0,19.0,0.0,0.0
52126.0,34.8,0.0,0.0
54098.0,4.0,0.0,0.0
54099.0,3.4,0.0,0.0
54100.0,2.2,0.0,0.0
53098.0,1.0,0.0,0.0
53099.0,11.4,0.0,0.0
53100.0,5.7,0.0,0.0
53101.0,4.1,0.0,0.0
53102.0,10.3,0.0,0.0
53103.0,3.0,0.0,0.0
53104.0,6.2,0.0,0.0
52127.0,7.2,0.0,0.0
53105.0,26.3,0.0,0.0
52128.0,14.6,0.0,0.0
53106.0,12.7,0.0,0.0
52129.0,6.8,0.0,0.0
52130.0,8.0,0.0,0.0
52131.0,11.0,0.0,0.0
52132.0,8.9,0.0,0.0
52133.0,9.5,0.0,0.0
52134.0,21.4,0.0,0.0
54101.0,14.6,0.0,0.0
54102.0,38.7,0.0,0.0
54103.0,19.8,0.0,0.0
54104.0,24.3,0.0,0.0
54105.0,21.0,0.0,0.0
54106.0,19.0,0.0,0.0
54107.0,48.7,0.0,0.0
54108.0,20.9,0.0,0.0
54109.0,28.5,0.0,0.0
54110.0,18.0,0.0,0.0
52135.0,4.4,0.0,0.0
52136.0,5.2,0.0,0.0
53107.0,6.6,0.0,0.0
52137.0,4.1,0.0,0.0
52138.0,4.3,0.0,0.0
52139.0,1.9,0.0,0.0
52140.0,9.1,0.0,0.0
53108.0,4.2,0.0,0.0
53109.0,5.5,0.0,0.0
52141.0,1.2,0.0,0.0
54111.0,2.8,0.0,0.0
54112.0,3.2,0.0,0.0
54113.0,2.3,0.0,0.0
54114.0,2.1,0.0,0.0
54115.0,2.6,0.0,0.0
54116.0,2.5,0.0,0.0
54117.0,4.9,0.0,0.0
53110.0,5.7,0.0,0.0
54118.0,6.1,0.0,0.0
54119.0,2.5,0.0,0.0
53111.0,83.3,0.0,0.0
52142.0,80.6,0.0,0.0
53112.0,79.1,0.0,0.0
52143.0,34.2,0.0,0.0
52144.0,42.4,0.0,0.0
52145.0,53.2,0.0,0.0
52146.0,44.8,0.0,0.0
53113.0,68.8,0.0,0.0
52147.0,59.7,0.0,0.0
52148.0,85.5,0.0,0.0
54120.0,49.9,0.0,0.0
54121.0,97.9,0.0,0.0
54122.0,55.8,0.0,0.0
54123.0,78.7,0.0,0.0
54124.0,70.3,0.0,0.0
54125.0,92.8,0.0,0.0
54126.0,45.9,0.0,0.0
54127.0,115.6,0.0,0.0
54128.0,71.3,0.0,0.0
54129.0,76.5,0.0,0.0
54130.0,29.3,0.0,0.0
52149.0,47.4,0.0,0.0
52150.0,37.7,0.0,0.0
52151.0,32.5,0.0,0.0
52152.0,42.0,0.0,0.0
52153.0,42.0,0.0,0.0
52154.0,82.0,0.0,0.0
52155.0,31.5,0.0,0.0
52156.0,29.6,0.0,0.0
52157.0,93.0,0.0,0.0
54131.0,54.8,0.0,0.0
54132.0,49.1,0.0,0.0
54133.0,17.9,0.0,0.0
54134.0,24.9,0.0,0.0
